block,image_id,image_type,manipulation,phase,subject,verbal_id,semantic_distance,verbal_acc_corrected
4,scarf,target,horizontal_flip,pre,p6jtb0m0mykzkcv,field_glasses,0.6627281657196771,0.0
4,ginger,target,regular,pre,p6jtb0m0mykzkcv,water_fountain,0.7302945712081663,0.0
4,sandal,target,upside_down,post,p6jtb0m0mykzkcv,helmet,0.652482743639567,0.0
4,lip_gloss,target,upside_down,pre,p6jtb0m0mykzkcv,ship,0.9426171692988424,0.0
5,ginger,target,regular,post,p6jtb0m0mykzkcv,ginger,0.0,1.0
5,scarf,target,horizontal_flip,post,p6jtb0m0mykzkcv,gate,0.7836157947184951,0.0
5,lip_gloss,target,upside_down,post,p6jtb0m0mykzkcv,lipstick,0.3386423889777298,0.0
0,candelabra,target,regular,pre,jyfutdpe0f375gh,desk,0.7442012029857752,0.0
0,lip_gloss,target,horizontal_flip,pre,jyfutdpe0f375gh,,,0.0
0,steak,target,upside_down,pre,jyfutdpe0f375gh,shell3,0.605400489749049,0.0
1,candelabra,target,regular,post,jyfutdpe0f375gh,desk,0.7442012029857752,0.0
1,lip_gloss,target,horizontal_flip,post,jyfutdpe0f375gh,lipstick,0.3386423889777298,0.0
1,steak,target,upside_down,post,jyfutdpe0f375gh,shell3,0.605400489749049,0.0
1,puddle,target,regular,pre,jyfutdpe0f375gh,chair,0.7984738218875683,0.0
1,puffin,target,upside_down,pre,jyfutdpe0f375gh,grill,0.8125152754544881,0.0
1,buoy,target,horizontal_flip,pre,jyfutdpe0f375gh,duck,0.6859453340552829,0.0
2,puddle,target,regular,post,jyfutdpe0f375gh,puddle,0.0,1.0
2,buoy,target,horizontal_flip,post,jyfutdpe0f375gh,float,0.4840841974432659,0.0
2,puffin,target,upside_down,post,jyfutdpe0f375gh,,,0.0
2,bat2,target,horizontal_flip,pre,jyfutdpe0f375gh,boat,0.743501549468175,0.0
2,rattlesnake,target,upside_down,pre,jyfutdpe0f375gh,flamingo,0.4897533901063113,0.0
2,mannequin,target,regular,pre,jyfutdpe0f375gh,hat,0.5848603707047615,0.0
3,bat2,target,horizontal_flip,post,jyfutdpe0f375gh,boat,0.743501549468175,0.0
3,mannequin,target,regular,post,jyfutdpe0f375gh,hat,0.5848603707047615,0.0
3,bullet,target,horizontal_flip,pre,jyfutdpe0f375gh,column,0.8385410958773124,0.0
3,dumbbell,target,upside_down,pre,jyfutdpe0f375gh,bike,0.6585774333432785,0.0
3,ginger,target,regular,pre,jyfutdpe0f375gh,frog,0.6052346800384827,0.0
3,rattlesnake,target,upside_down,post,jyfutdpe0f375gh,snake,0.2809631244376995,0.0
4,peanut_butter,target,horizontal_flip,pre,jyfutdpe0f375gh,bowl,0.5575551239533691,0.0
4,axe,target,upside_down,pre,jyfutdpe0f375gh,flag,0.8470981727723007,0.0
4,dumbbell,target,upside_down,post,jyfutdpe0f375gh,car,0.7023951507166599,0.0
4,ginger,target,regular,post,jyfutdpe0f375gh,toad,0.6052346800384827,0.0
4,bullet,target,horizontal_flip,post,jyfutdpe0f375gh,column,0.8385410958773124,0.0
4,banana_peel,target,regular,pre,jyfutdpe0f375gh,bird,0.7737958095277037,0.0
5,axe,target,upside_down,post,jyfutdpe0f375gh,axe,0.0,1.0
5,peanut_butter,target,horizontal_flip,post,jyfutdpe0f375gh,peanut_butter,0.0,1.0
5,banana_peel,target,regular,post,jyfutdpe0f375gh,banana,0.5013322226552945,0.0
0,punching_bag,target,upside_down,pre,nu133llgfm7lcqq,ship,0.8580859774890338,0.0
0,puddle,target,regular,pre,nu133llgfm7lcqq,microscope,0.7103479333576677,0.0
0,steak,target,horizontal_flip,pre,nu133llgfm7lcqq,frog,0.6697288866405172,0.0
1,bullet,target,upside_down,pre,nu133llgfm7lcqq,ship,0.670229995929005,0.0
1,buoy,target,horizontal_flip,pre,nu133llgfm7lcqq,fish,0.5911113019658004,0.0
1,lip_gloss,target,regular,pre,nu133llgfm7lcqq,flower,0.7974464674706295,0.0
1,punching_bag,target,upside_down,post,nu133llgfm7lcqq,landmine,0.7289831084675067,0.0
1,steak,target,horizontal_flip,post,nu133llgfm7lcqq,frog,0.6697288866405172,0.0
1,puddle,target,regular,post,nu133llgfm7lcqq,microscope,0.7103479333576677,0.0
2,surfboard,target,regular,pre,nu133llgfm7lcqq,ship,0.6498733412393239,0.0
2,grasshopper,target,horizontal_flip,pre,nu133llgfm7lcqq,bird,0.373359105113604,0.0
2,shears,target,upside_down,pre,nu133llgfm7lcqq,skeleton,0.6599537079757791,0.0
2,buoy,target,horizontal_flip,post,nu133llgfm7lcqq,fish,0.5911113019658004,0.0
2,bullet,target,upside_down,post,nu133llgfm7lcqq,ship,0.670229995929005,0.0
2,lip_gloss,target,regular,post,nu133llgfm7lcqq,ice,0.8392870253879253,0.0
3,peanut_butter,target,horizontal_flip,pre,nu133llgfm7lcqq,submarine,0.7875342410869726,0.0
3,puffin,target,upside_down,pre,nu133llgfm7lcqq,bug,0.6028992381096472,0.0
3,surfboard,target,regular,post,nu133llgfm7lcqq,gate,0.7971249993456655,0.0
3,grasshopper,target,horizontal_flip,post,nu133llgfm7lcqq,bird,0.373359105113604,0.0
3,magnifier,target,regular,pre,nu133llgfm7lcqq,toy,0.6839940747077109,0.0
3,shears,target,upside_down,post,nu133llgfm7lcqq,fish,0.7295044068327836,0.0
4,peanut_butter,target,horizontal_flip,post,nu133llgfm7lcqq,jar,0.489975314592137,0.0
4,puffin,target,upside_down,post,nu133llgfm7lcqq,bug,0.6028992381096472,0.0
4,magnifier,target,regular,post,nu133llgfm7lcqq,watch,0.5957978267012423,0.0
4,sardine,target,regular,pre,nu133llgfm7lcqq,cheese,0.5378306535446506,0.0
4,parking_meter,target,upside_down,pre,nu133llgfm7lcqq,,,0.0
4,polar_bear,target,horizontal_flip,pre,nu133llgfm7lcqq,bird,0.4410534103745915,0.0
5,sardine,target,regular,post,nu133llgfm7lcqq,cheese,0.5378306535446506,0.0
5,parking_meter,target,upside_down,post,nu133llgfm7lcqq,brick,0.705788160718491,0.0
5,polar_bear,target,horizontal_flip,post,nu133llgfm7lcqq,bone,0.7334551464689159,0.0
0,peanut_butter,target,upside_down,pre,5uh57b9kkxdvfml,eye,0.7425760384033734,0.0
0,eclair,target,regular,pre,5uh57b9kkxdvfml,leg,0.7573297322181394,0.0
0,figurine,target,horizontal_flip,pre,5uh57b9kkxdvfml,face,0.6841199264816813,0.0
1,sandal,target,horizontal_flip,pre,5uh57b9kkxdvfml,eye,0.7649490709398175,0.0
1,peanut_butter,target,upside_down,post,5uh57b9kkxdvfml,jar,0.489975314592137,0.0
1,drill,target,upside_down,pre,5uh57b9kkxdvfml,grate,0.6847975264424888,0.0
1,figurine,target,horizontal_flip,post,5uh57b9kkxdvfml,face,0.6841199264816813,0.0
1,shears,target,regular,pre,5uh57b9kkxdvfml,face,0.8040840840377872,0.0
1,eclair,target,regular,post,5uh57b9kkxdvfml,eclair,0.0,1.0
2,shears,target,regular,post,5uh57b9kkxdvfml,tree,0.6466312142436145,0.0
2,drill,target,upside_down,post,5uh57b9kkxdvfml,drill,0.0,1.0
2,sandal,target,horizontal_flip,post,5uh57b9kkxdvfml,sandal,0.0,1.0
2,bat2,target,upside_down,pre,5uh57b9kkxdvfml,lounger,0.7572081633133999,0.0
2,garlic,target,regular,pre,5uh57b9kkxdvfml,palm_tree,0.6572229509029488,0.0
2,surfboard,target,horizontal_flip,pre,5uh57b9kkxdvfml,,,0.0
3,garlic,target,regular,post,5uh57b9kkxdvfml,palm,0.7925616790729424,0.0
3,bat2,target,upside_down,post,5uh57b9kkxdvfml,bat2,0.0,1.0
3,steak,target,upside_down,pre,5uh57b9kkxdvfml,nut,0.6348444090782523,0.0
3,buoy,target,regular,pre,5uh57b9kkxdvfml,buoy,0.0,1.0
3,polar_bear,target,horizontal_flip,pre,5uh57b9kkxdvfml,bear,0.3132037390626231,0.0
3,surfboard,target,horizontal_flip,post,5uh57b9kkxdvfml,surfboard,0.0,1.0
4,missile,target,regular,pre,5uh57b9kkxdvfml,gun,0.5962752249545398,0.0
4,steak,target,upside_down,post,5uh57b9kkxdvfml,boat,0.7995433536042227,0.0
4,polar_bear,target,horizontal_flip,post,5uh57b9kkxdvfml,bear,0.3132037390626231,0.0
4,buoy,target,regular,post,5uh57b9kkxdvfml,buoy,0.0,1.0
4,carriage,target,horizontal_flip,pre,5uh57b9kkxdvfml,wagon,0.4155930045150093,0.0
4,snail,target,upside_down,pre,5uh57b9kkxdvfml,fish,0.4131188411480216,0.0
5,carriage,target,horizontal_flip,post,5uh57b9kkxdvfml,wagon,0.4155930045150093,0.0
5,snail,target,upside_down,post,5uh57b9kkxdvfml,fish,0.4131188411480216,0.0
5,missile,target,regular,post,5uh57b9kkxdvfml,missile,0.0,1.0
0,axe,target,horizontal_flip,pre,6humc536hjh84hh,block,0.8557159326329326,0.0
0,bat2,target,upside_down,pre,6humc536hjh84hh,road_roller,0.7269666293061057,0.0
0,sandal,target,regular,pre,6humc536hjh84hh,boat,0.7185479363837806,0.0
1,axe,target,horizontal_flip,post,6humc536hjh84hh,road_roller,0.6766546162089369,0.0
1,sandal,target,regular,post,6humc536hjh84hh,shoe,0.5116566558022024,0.0
1,bat2,target,upside_down,post,6humc536hjh84hh,blade,0.5776279375785107,0.0
1,gargoyle,target,regular,pre,6humc536hjh84hh,book,0.7810841768307593,0.0
1,eclair,target,horizontal_flip,pre,6humc536hjh84hh,shoe,0.6721561843852297,0.0
1,carriage,target,upside_down,pre,6humc536hjh84hh,road_sweeper,0.6689309017272811,0.0
2,bullet,target,upside_down,pre,6humc536hjh84hh,cross,0.7470531390368331,0.0
2,mannequin,target,horizontal_flip,pre,6humc536hjh84hh,road_sweeper,0.7891711496928491,0.0
2,carriage,target,upside_down,post,6humc536hjh84hh,sunblind,0.5989561991934911,0.0
2,eclair,target,horizontal_flip,post,6humc536hjh84hh,sunblind,0.7263004845605501,0.0
2,backpack,target,regular,pre,6humc536hjh84hh,picture,0.8622602389245001,0.0
2,gargoyle,target,regular,post,6humc536hjh84hh,picture,0.5674182232477545,0.0
3,backpack,target,regular,post,6humc536hjh84hh,picture,0.8622602389245001,0.0
3,garlic,target,regular,pre,6humc536hjh84hh,picture,0.8471059934898327,0.0
3,bullet,target,upside_down,post,6humc536hjh84hh,picture,0.806020136045863,0.0
3,mannequin,target,horizontal_flip,post,6humc536hjh84hh,picture,0.6233362933309614,0.0
3,candelabra,target,upside_down,pre,6humc536hjh84hh,picture,0.6780593854143631,0.0
3,figurine,target,horizontal_flip,pre,6humc536hjh84hh,picture,0.505832022504672,0.0
4,garlic,target,regular,post,6humc536hjh84hh,tree,0.6520936961737929,0.0
4,candelabra,target,upside_down,post,6humc536hjh84hh,picture,0.6780593854143631,0.0
4,shears,target,horizontal_flip,pre,6humc536hjh84hh,tree,0.6466312142436145,0.0
4,ginger,target,regular,pre,6humc536hjh84hh,picture,0.781884018565423,0.0
4,rattlesnake,target,upside_down,pre,6humc536hjh84hh,picture,0.8204000073847348,0.0
4,figurine,target,horizontal_flip,post,6humc536hjh84hh,picture,0.505832022504672,0.0
5,ginger,target,regular,post,6humc536hjh84hh,picture,0.781884018565423,0.0
5,rattlesnake,target,upside_down,post,6humc536hjh84hh,picture,0.8204000073847348,0.0
5,shears,target,horizontal_flip,post,6humc536hjh84hh,picture,0.8180214032655683,0.0
0,candelabra,target,regular,pre,d7ty06d8q86dxgu,ski,0.8252785574014387,0.0
0,lip_gloss,target,horizontal_flip,pre,d7ty06d8q86dxgu,arrow,0.9627258341159044,0.0
0,steak,target,upside_down,pre,d7ty06d8q86dxgu,nightstand,0.8762224737821377,0.0
1,candelabra,target,regular,post,d7ty06d8q86dxgu,noose,0.7205531258032798,0.0
1,lip_gloss,target,horizontal_flip,post,d7ty06d8q86dxgu,gun,0.8803738557801007,0.0
1,steak,target,upside_down,post,d7ty06d8q86dxgu,palm,0.7703539163466733,0.0
1,puddle,target,regular,pre,d7ty06d8q86dxgu,horse,0.7656836256969621,0.0
1,puffin,target,upside_down,pre,d7ty06d8q86dxgu,blackboard,0.7642386773565947,0.0
1,buoy,target,horizontal_flip,pre,d7ty06d8q86dxgu,eye,0.7583865818338283,0.0
2,puddle,target,regular,post,d7ty06d8q86dxgu,water_fountain,0.4455426329697037,0.0
2,buoy,target,horizontal_flip,post,d7ty06d8q86dxgu,eye,0.7583865818338283,0.0
2,puffin,target,upside_down,post,d7ty06d8q86dxgu,mountain_lion,0.4700146064912103,0.0
2,bat2,target,horizontal_flip,pre,d7ty06d8q86dxgu,notepad,0.7483942968974631,0.0
2,rattlesnake,target,upside_down,pre,d7ty06d8q86dxgu,atv,0.854988270330233,0.0
2,mannequin,target,regular,pre,d7ty06d8q86dxgu,ladder,0.7137813897432307,0.0
3,bat2,target,horizontal_flip,post,d7ty06d8q86dxgu,beetle,0.7024856418051284,0.0
3,mannequin,target,regular,post,d7ty06d8q86dxgu,paddle,0.669246132294381,0.0
3,bullet,target,horizontal_flip,pre,d7ty06d8q86dxgu,hourglass,0.7543446581821911,0.0
3,dumbbell,target,upside_down,pre,d7ty06d8q86dxgu,snake,0.6502865992614356,0.0
3,ginger,target,regular,pre,d7ty06d8q86dxgu,eye,0.7976462407049977,0.0
3,rattlesnake,target,upside_down,post,d7ty06d8q86dxgu,snake,0.2809631244376995,0.0
4,peanut_butter,target,horizontal_flip,pre,d7ty06d8q86dxgu,hair,0.673012304586933,0.0
4,axe,target,upside_down,pre,d7ty06d8q86dxgu,,,0.0
4,dumbbell,target,upside_down,post,d7ty06d8q86dxgu,hair,0.6433325267757068,0.0
4,ginger,target,regular,post,d7ty06d8q86dxgu,flower,0.5047777180646951,0.0
4,bullet,target,horizontal_flip,post,d7ty06d8q86dxgu,ladder,0.7627467878017955,0.0
4,banana_peel,target,regular,pre,d7ty06d8q86dxgu,hair,0.6539981116407503,0.0
5,axe,target,upside_down,post,d7ty06d8q86dxgu,map,0.8815422563355445,0.0
5,peanut_butter,target,horizontal_flip,post,d7ty06d8q86dxgu,orbiter,0.9273362413658524,0.0
5,banana_peel,target,regular,post,d7ty06d8q86dxgu,hair,0.6539981116407503,0.0
0,steak,target,horizontal_flip,pre,5a39mmf73501z47,map,0.9304013499648924,0.0
0,buoy,target,upside_down,pre,5a39mmf73501z47,face,0.8140259933593759,0.0
0,aloe,target,regular,pre,5a39mmf73501z47,face,0.8374316751772243,0.0
1,steak,target,horizontal_flip,post,5a39mmf73501z47,map,0.9304013499648924,0.0
1,puffin,target,horizontal_flip,pre,5a39mmf73501z47,map,0.7528402762386108,0.0
1,buoy,target,upside_down,post,5a39mmf73501z47,dog,0.7265951855327941,0.0
1,aloe,target,regular,post,5a39mmf73501z47,beam,0.8803675476623639,0.0
1,backpack,target,regular,pre,5a39mmf73501z47,ship,0.6913484857939887,0.0
1,magnifier,target,upside_down,pre,5a39mmf73501z47,sewing_machine,0.6865939122411242,0.0
2,bat2,target,regular,pre,5a39mmf73501z47,knife,0.5877193614470635,0.0
2,magnifier,target,upside_down,post,5a39mmf73501z47,sewing_machine,0.6865939122411242,0.0
2,missile,target,upside_down,pre,5a39mmf73501z47,map,0.8253479995170622,0.0
2,candelabra,target,horizontal_flip,pre,5a39mmf73501z47,icecream,0.779808480636804,0.0
2,backpack,target,regular,post,5a39mmf73501z47,ship,0.6913484857939887,0.0
2,puffin,target,horizontal_flip,post,5a39mmf73501z47,map,0.7528402762386108,0.0
3,grasshopper,target,horizontal_flip,pre,5a39mmf73501z47,man,0.7231033672545807,0.0
3,candelabra,target,horizontal_flip,post,5a39mmf73501z47,chair,0.7776465537980859,0.0
3,mannequin,target,upside_down,pre,5a39mmf73501z47,map,0.7849819415802002,0.0
3,bat2,target,regular,post,5a39mmf73501z47,sword,0.5776279375785107,0.0
3,missile,target,upside_down,post,5a39mmf73501z47,knife,0.807959279984145,0.0
3,parking_meter,target,regular,pre,5a39mmf73501z47,bus,0.5147936385854559,0.0
4,sidecar,target,upside_down,pre,5a39mmf73501z47,bird,0.6647347821570178,0.0
4,grasshopper,target,horizontal_flip,post,5a39mmf73501z47,whale,0.5691498378216304,0.0
4,mannequin,target,upside_down,post,5a39mmf73501z47,face,0.6763067073517803,0.0
4,polar_bear,target,horizontal_flip,pre,5a39mmf73501z47,map,0.7591411689355078,0.0
4,parking_meter,target,regular,post,5a39mmf73501z47,bus,0.5147936385854559,0.0
4,bullet,target,regular,pre,5a39mmf73501z47,lizard,0.6829071010802257,0.0
5,polar_bear,target,horizontal_flip,post,5a39mmf73501z47,mountain_lion,0.3788033535425134,0.0
5,sidecar,target,upside_down,post,5a39mmf73501z47,starfish,0.7413516435274662,0.0
5,bullet,target,regular,post,5a39mmf73501z47,bullet,0.0,1.0
